warehouse_index,stucked, unreachable, path, elapsed_time,answer
01,0,0,38,0.017,[((3, 1), 'Up'), ((4, 3), 'Left'), ((4, 2), 'Up'), ((3, 2), 'Right'), ((2, 1), 'Down'), ((3, 1), 'Down'), ((3, 3), 'Left'), ((4, 1), 'Up'), ((3, 2), 'Up'), ((2, 2), 'Up')]
03,0,0,42,0.034,[((2, 6), 'Left'), ((2, 5), 'Left'), ((2, 4), 'Left'), ((2, 3), 'Down'), ((3, 6), 'Up'), ((2, 6), 'Left'), ((2, 5), 'Left'), ((2, 4), 'Left'), ((2, 3), 'Right'), ((3, 3), 'Down'), ((4, 3), 'Left'), ((2, 4), 'Down'), ((3, 4), 'Down')]
05,0,0,30,0.089,[((3, 3), 'Left'), ((3, 2), 'Down'), ((2, 4), 'Left'), ((3, 5), 'Up'), ((4, 4), 'Right'), ((4, 2), 'Right')]
07,0,0,59,0.295,[((4, 3), 'Up'), ((3, 2), 'Up'), ((3, 4), 'Up'), ((5, 2), 'Up'), ((5, 4), 'Left'), ((2, 4), 'Down'), ((3, 4), 'Down'), ((2, 2), 'Down'), ((2, 3), 'Right'), ((4, 2), 'Right'), ((3, 2), 'Up'), ((4, 4), 'Down'), ((4, 3), 'Left'), ((5, 4), 'Up')]
09,0,0,31,0.007,[((2, 3), 'Down'), ((2, 2), 'Right'), ((3, 3), 'Right'), ((2, 3), 'Down'), ((3, 4), 'Down'), ((4, 4), 'Down'), ((3, 3), 'Up'), ((2, 3), 'Left'), ((2, 2), 'Up'), ((1, 2), 'Left')]
11,0,0,101,0.034,[((4, 6), 'Left'), ((3, 6), 'Up'), ((4, 5), 'Down'), ((5, 5), 'Left'), ((5, 4), 'Left'), ((5, 3), 'Left'), ((2, 6), 'Down'), ((3, 6), 'Down'), ((4, 6), 'Down'), ((5, 2), 'Up'), ((5, 6), 'Left'), ((5, 5), 'Left'), ((4, 2), 'Right'), ((5, 4), 'Right'), ((5, 5), 'Right'), ((5, 6), 'Left'), ((5, 5), 'Left'), ((5, 4), 'Left'), ((5, 3), 'Left'), ((4, 3), 'Up'), ((5, 2), 'Up'), ((3, 3), 'Down')]
13,0,0,82,0.073,[((4, 2), 'Down'), ((5, 2), 'Down'), ((5, 3), 'Right'), ((6, 2), 'Up'), ((5, 2), 'Up'), ((4, 2), 'Up'), ((3, 2), 'Up'), ((2, 2), 'Down'), ((3, 3), 'Down'), ((4, 3), 'Down'), ((3, 2), 'Up'), ((2, 2), 'Left'), ((5, 3), 'Up'), ((4, 3), 'Up'), ((5, 4), 'Left'), ((5, 3), 'Left'), ((3, 3), 'Down'), ((5, 2), 'Down'), ((6, 2), 'Up'), ((5, 2), 'Up'), ((4, 2), 'Up'), ((3, 2), 'Up'), ((2, 1), 'Up'), ((2, 2), 'Left'), ((4, 3), 'Down'), ((5, 3), 'Left'), ((5, 2), 'Up'), ((4, 2), 'Up'), ((3, 2), 'Left')]
15,0,0,38,0.014,[((2, 6), 'Down'), ((4, 5), 'Up'), ((3, 5), 'Up'), ((3, 6), 'Left'), ((2, 5), 'Left'), ((2, 4), 'Left'), ((2, 3), 'Left'), ((2, 2), 'Right'), ((2, 3), 'Right'), ((2, 4), 'Right'), ((2, 5), 'Right'), ((3, 5), 'Down'), ((4, 5), 'Up'), ((3, 5), 'Up')]
17,0,0,27,0.014,[((3, 3), 'Down'), ((3, 1), 'Down'), ((3, 2), 'Right'), ((4, 1), 'Up'), ((3, 1), 'Up'), ((4, 3), 'Left'), ((3, 3), 'Up'), ((4, 2), 'Up'), ((3, 2), 'Up')]
19,0,0,53,0.020,[((2, 5), 'Down'), ((3, 5), 'Down'), ((4, 5), 'Down'), ((5, 5), 'Up'), ((4, 5), 'Up'), ((3, 5), 'Up'), ((2, 5), 'Up'), ((1, 5), 'Left'), ((1, 4), 'Left'), ((1, 3), 'Left'), ((1, 2), 'Right'), ((2, 4), 'Right'), ((2, 5), 'Down'), ((1, 3), 'Right'), ((1, 4), 'Right'), ((1, 5), 'Left'), ((3, 5), 'Down'), ((4, 5), 'Down'), ((5, 5), 'Up'), ((4, 5), 'Up'), ((3, 5), 'Up'), ((2, 5), 'Up')]
21,0,0,18,0.006,[((3, 3), 'Up'), ((3, 2), 'Up'), ((2, 2), 'Down'), ((2, 3), 'Right'), ((3, 2), 'Up')]
23,0,0,69,0.014,[((1, 3), 'Right'), ((4, 2), 'Up'), ((3, 2), 'Up'), ((2, 2), 'Right'), ((1, 4), 'Left'), ((1, 3), 'Left'), ((2, 3), 'Right'), ((2, 4), 'Down'), ((1, 2), 'Right'), ((1, 3), 'Right'), ((3, 4), 'Down'), ((1, 4), 'Left')]
25,0,0,30,0.014,[((4, 4), 'Left'), ((2, 3), 'Down'), ((3, 3), 'Right'), ((4, 3), 'Up'), ((2, 4), 'Left'), ((2, 3), 'Left'), ((2, 2), 'Down')]
27,0,0,59,0.022,[((3, 4), 'Up'), ((3, 3), 'Left'), ((2, 4), 'Down'), ((3, 2), 'Left'), ((3, 4), 'Left'), ((3, 3), 'Left'), ((3, 1), 'Down'), ((3, 2), 'Right'), ((3, 3), 'Right'), ((3, 4), 'Up'), ((4, 1), 'Down'), ((2, 4), 'Up')]
